SUBZONE_N,PLN_AREA_N,REGION_C,region_pln,region_pln_subzone,Male Percentage,00 - 19,20 - 39,40 - 59,60 & Over,Average Income,Year
SERANGOON NORTH,SERANGOON,NER,NER_SERANGOON,NER_SERANGOON_SERANGOON NORTH,0.4994629430719657,5160,6960,6810,7420,9854.293390650188,2011-12-31
SERANGOON NORTH IND ESTATE,SERANGOON,NER,NER_SERANGOON,NER_SERANGOON_SERANGOON NORTH IND ESTATE,0.0,0,0,0,0,0.0,2020-12-31
SERANGOON NORTH IND ESTATE,SERANGOON,NER,NER_SERANGOON,NER_SERANGOON_SERANGOON NORTH IND ESTATE,0.0,0,0,0,0,0.0,2019-12-31
SERANGOON NORTH IND ESTATE,SERANGOON,NER,NER_SERANGOON,NER_SERANGOON_SERANGOON NORTH IND ESTATE,0.0,0,9140,10040,11360,0.0,2018-12-31
SERANGOON NORTH IND ESTATE,SERANGOON,NER,NER_SERANGOON,NER_SERANGOON_SERANGOON NORTH IND ESTATE,0.0,0,9140,10040,11360,0.0,2017-12-31
SERANGOON NORTH IND ESTATE,SERANGOON,NER,NER_SERANGOON,NER_SERANGOON_SERANGOON NORTH IND ESTATE,0.0,0,9140,10040,11360,0.0,2016-12-31
SERANGOON NORTH IND ESTATE,SERANGOON,NER,NER_SERANGOON,NER_SERANGOON_SERANGOON NORTH IND ESTATE,0.0,0,9140,10040,11360,0.0,2015-12-31
SERANGOON NORTH IND ESTATE,SERANGOON,NER,NER_SERANGOON,NER_SERANGOON_SERANGOON NORTH IND ESTATE,0.0,0,9140,10040,11360,0.0,2014-12-31
SERANGOON NORTH IND ESTATE,SERANGOON,NER,NER_SERANGOON,NER_SERANGOON_SERANGOON NORTH IND ESTATE,0.0,0,9140,10040,11360,0.0,2013-12-31
SERANGOON NORTH IND ESTATE,SERANGOON,NER,NER_SERANGOON,NER_SERANGOON_SERANGOON NORTH IND ESTATE,0.0,0,9140,10040,11360,0.0,2012-12-31
SERANGOON NORTH IND ESTATE,SERANGOON,NER,NER_SERANGOON,NER_SERANGOON_SERANGOON NORTH IND ESTATE,0.0,0,9140,10040,11360,0.0,2011-12-31
UPPER PAYA LEBAR,SERANGOON,NER,NER_SERANGOON,NER_SERANGOON_UPPER PAYA LEBAR,0.4822695035460993,2890,4970,4690,4380,14814.99227569816,2020-12-31
UPPER PAYA LEBAR,SERANGOON,NER,NER_SERANGOON,NER_SERANGOON_UPPER PAYA LEBAR,0.4835913312693498,2730,4670,4560,4190,14461.00062305296,2019-12-31
UPPER PAYA LEBAR,SERANGOON,NER,NER_SERANGOON,NER_SERANGOON_UPPER PAYA LEBAR,0.4864197530864198,2770,4670,4820,3610,14361.890615289,2018-12-31
UPPER PAYA LEBAR,SERANGOON,NER,NER_SERANGOON,NER_SERANGOON_UPPER PAYA LEBAR,0.4873846153846154,2840,4670,4820,3610,14196.15108359133,2017-12-31
UPPER PAYA LEBAR,SERANGOON,NER,NER_SERANGOON,NER_SERANGOON_UPPER PAYA LEBAR,0.4881546134663342,2860,4670,4820,3610,13957.720025109857,2016-12-31
UPPER PAYA LEBAR,SERANGOON,NER,NER_SERANGOON,NER_SERANGOON_UPPER PAYA LEBAR,0.4877734877734878,2780,4670,4820,3610,13563.523685918235,2015-12-31
UPPER PAYA LEBAR,SERANGOON,NER,NER_SERANGOON,NER_SERANGOON_UPPER PAYA LEBAR,0.4883574575204531,2990,4670,4820,3610,13542.841904761905,2014-12-31
UPPER PAYA LEBAR,SERANGOON,NER,NER_SERANGOON,NER_SERANGOON_UPPER PAYA LEBAR,0.4872433105164904,3130,4670,4820,3610,13451.841708542715,2013-12-31
UPPER PAYA LEBAR,SERANGOON,NER,NER_SERANGOON,NER_SERANGOON_UPPER PAYA LEBAR,0.4863055386488132,3290,4670,4820,3610,13523.594594594597,2012-12-31
UPPER PAYA LEBAR,SERANGOON,NER,NER_SERANGOON,NER_SERANGOON_UPPER PAYA LEBAR,0.4874100719424461,3460,4670,4820,3610,13516.934624697336,2011-12-31
PULAU SELETAR,SIMPANG,NR,NR_SIMPANG,NR_SIMPANG_PULAU SELETAR,0.0,0,0,0,0,0.0,2020-12-31
PULAU SELETAR,SIMPANG,NR,NR_SIMPANG,NR_SIMPANG_PULAU SELETAR,0.0,0,0,0,0,0.0,2019-12-31
PULAU SELETAR,SIMPANG,NR,NR_SIMPANG,NR_SIMPANG_PULAU SELETAR,0.0,0,0,0,0,0.0,2018-12-31
PULAU SELETAR,SIMPANG,NR,NR_SIMPANG,NR_SIMPANG_PULAU SELETAR,0.0,0,0,0,0,0.0,2017-12-31
PULAU SELETAR,SIMPANG,NR,NR_SIMPANG,NR_SIMPANG_PULAU SELETAR,0.0,0,0,0,0,0.0,2016-12-31
PULAU SELETAR,SIMPANG,NR,NR_SIMPANG,NR_SIMPANG_PULAU SELETAR,0.0,0,0,0,0,0.0,2015-12-31
PULAU SELETAR,SIMPANG,NR,NR_SIMPANG,NR_SIMPANG_PULAU SELETAR,0.0,0,0,0,0,0.0,2014-12-31
PULAU SELETAR,SIMPANG,NR,NR_SIMPANG,NR_SIMPANG_PULAU SELETAR,0.0,0,0,0,0,0.0,2013-12-31
PULAU SELETAR,SIMPANG,NR,NR_SIMPANG,NR_SIMPANG_PULAU SELETAR,0.0,0,0,0,0,0.0,2012-12-31
PULAU SELETAR,SIMPANG,NR,NR_SIMPANG,NR_SIMPANG_PULAU SELETAR,0.0,0,0,0,0,0.0,2011-12-31
SIMPANG NORTH,SIMPANG,NR,NR_SIMPANG,NR_SIMPANG_SIMPANG NORTH,0.0,0,0,0,0,0.0,2020-12-31
SIMPANG NORTH,SIMPANG,NR,NR_SIMPANG,NR_SIMPANG_SIMPANG NORTH,0.0,0,0,0,0,0.0,2019-12-31
SIMPANG NORTH,SIMPANG,NR,NR_SIMPANG,NR_SIMPANG_SIMPANG NORTH,0.0,0,4970,4690,4380,0.0,2018-12-31
SIMPANG NORTH,SIMPANG,NR,NR_SIMPANG,NR_SIMPANG_SIMPANG NORTH,0.0,0,4970,4690,4380,0.0,2017-12-31
SIMPANG NORTH,SIMPANG,NR,NR_SIMPANG,NR_SIMPANG_SIMPANG NORTH,0.0,0,4970,4690,4380,0.0,2016-12-31
SIMPANG NORTH,SIMPANG,NR,NR_SIMPANG,NR_SIMPANG_SIMPANG NORTH,0.0,0,4970,4690,4380,0.0,2015-12-31
SIMPANG NORTH,SIMPANG,NR,NR_SIMPANG,NR_SIMPANG_SIMPANG NORTH,0.0,0,4970,4690,4380,0.0,2014-12-31
SIMPANG NORTH,SIMPANG,NR,NR_SIMPANG,NR_SIMPANG_SIMPANG NORTH,0.0,0,4970,4690,4380,0.0,2013-12-31
SIMPANG NORTH,SIMPANG,NR,NR_SIMPANG,NR_SIMPANG_SIMPANG NORTH,0.0,0,4970,4690,4380,0.0,2012-12-31
SIMPANG NORTH,SIMPANG,NR,NR_SIMPANG,NR_SIMPANG_SIMPANG NORTH,0.0,0,4970,4690,4380,0.0,2011-12-31
SIMPANG SOUTH,SIMPANG,NR,NR_SIMPANG,NR_SIMPANG_SIMPANG SOUTH,0.0,0,0,0,0,0.0,2020-12-31
SIMPANG SOUTH,SIMPANG,NR,NR_SIMPANG,NR_SIMPANG_SIMPANG SOUTH,0.0,0,0,0,0,0.0,2019-12-31
SIMPANG SOUTH,SIMPANG,NR,NR_SIMPANG,NR_SIMPANG_SIMPANG SOUTH,0.0,0,0,0,0,0.0,2018-12-31
SIMPANG SOUTH,SIMPANG,NR,NR_SIMPANG,NR_SIMPANG_SIMPANG SOUTH,0.0,0,0,0,0,0.0,2017-12-31
SIMPANG SOUTH,SIMPANG,NR,NR_SIMPANG,NR_SIMPANG_SIMPANG SOUTH,0.0,0,0,0,0,0.0,2016-12-31
SIMPANG SOUTH,SIMPANG,NR,NR_SIMPANG,NR_SIMPANG_SIMPANG SOUTH,0.0,0,0,0,0,0.0,2015-12-31
SIMPANG SOUTH,SIMPANG,NR,NR_SIMPANG,NR_SIMPANG_SIMPANG SOUTH,0.0,0,0,0,0,0.0,2014-12-31
SIMPANG SOUTH,SIMPANG,NR,NR_SIMPANG,NR_SIMPANG_SIMPANG SOUTH,0.0,0,0,0,0,0.0,2013-12-31
SIMPANG SOUTH,SIMPANG,NR,NR_SIMPANG,NR_SIMPANG_SIMPANG SOUTH,0.0,0,0,0,0,0.0,2012-12-31
SIMPANG SOUTH,SIMPANG,NR,NR_SIMPANG,NR_SIMPANG_SIMPANG SOUTH,0.0,0,0,0,0,0.0,2011-12-31
TANJONG IRAU,SIMPANG,NR,NR_SIMPANG,NR_SIMPANG_TANJONG IRAU,0.0,0,0,0,0,0.0,2020-12-31
TANJONG IRAU,SIMPANG,NR,NR_SIMPANG,NR_SIMPANG_TANJONG IRAU,0.0,0,0,0,0,0.0,2019-12-31
TANJONG IRAU,SIMPANG,NR,NR_SIMPANG,NR_SIMPANG_TANJONG IRAU,0.0,0,0,0,0,0.0,2018-12-31
TANJONG IRAU,SIMPANG,NR,NR_SIMPANG,NR_SIMPANG_TANJONG IRAU,0.0,0,0,0,0,0.0,2017-12-31
TANJONG IRAU,SIMPANG,NR,NR_SIMPANG,NR_SIMPANG_TANJONG IRAU,0.0,0,0,0,0,0.0,2016-12-31
TANJONG IRAU,SIMPANG,NR,NR_SIMPANG,NR_SIMPANG_TANJONG IRAU,0.0,0,0,0,0,0.0,2015-12-31
TANJONG IRAU,SIMPANG,NR,NR_SIMPANG,NR_SIMPANG_TANJONG IRAU,0.0,0,0,0,0,0.0,2014-12-31
TANJONG IRAU,SIMPANG,NR,NR_SIMPANG,NR_SIMPANG_TANJONG IRAU,0.0,0,0,0,0,0.0,2013-12-31
TANJONG IRAU,SIMPANG,NR,NR_SIMPANG,NR_SIMPANG_TANJONG IRAU,0.0,0,0,0,0,0.0,2012-12-31
TANJONG IRAU,SIMPANG,NR,NR_SIMPANG,NR_SIMPANG_TANJONG IRAU,0.0,0,0,0,0,0.0,2011-12-31
BOAT QUAY,SINGAPORE RIVER,CR,CR_SINGAPORE RIVER,CR_SINGAPORE RIVER_BOAT QUAY,0.5384615384615384,0,20,40,50,20536.0,2020-12-31
BOAT QUAY,SINGAPORE RIVER,CR,CR_SINGAPORE RIVER,CR_SINGAPORE RIVER_BOAT QUAY,0.5384615384615384,10,10,40,40,20536.0,2019-12-31
BOAT QUAY,SINGAPORE RIVER,CR,CR_SINGAPORE RIVER,CR_SINGAPORE RIVER_BOAT QUAY,0.5384615384615384,20,0,0,0,20536.0,2018-12-31
BOAT QUAY,SINGAPORE RIVER,CR,CR_SINGAPORE RIVER,CR_SINGAPORE RIVER_BOAT QUAY,0.5714285714285714,20,0,0,0,20536.0,2017-12-31
BOAT QUAY,SINGAPORE RIVER,CR,CR_SINGAPORE RIVER,CR_SINGAPORE RIVER_BOAT QUAY,0.6,20,0,0,0,20536.0,2016-12-31
BOAT QUAY,SINGAPORE RIVER,CR,CR_SINGAPORE RIVER,CR_SINGAPORE RIVER_BOAT QUAY,0.5555555555555556,20,0,0,0,20536.0,2015-12-31
BOAT QUAY,SINGAPORE RIVER,CR,CR_SINGAPORE RIVER,CR_SINGAPORE RIVER_BOAT QUAY,0.5625,20,0,0,0,20536.0,2014-12-31
BOAT QUAY,SINGAPORE RIVER,CR,CR_SINGAPORE RIVER,CR_SINGAPORE RIVER_BOAT QUAY,0.5882352941176471,20,0,0,0,20536.0,2013-12-31
BOAT QUAY,SINGAPORE RIVER,CR,CR_SINGAPORE RIVER,CR_SINGAPORE RIVER_BOAT QUAY,0.5294117647058824,10,0,0,0,20536.0,2012-12-31
BOAT QUAY,SINGAPORE RIVER,CR,CR_SINGAPORE RIVER,CR_SINGAPORE RIVER_BOAT QUAY,0.4705882352941176,20,0,0,0,20536.0,2011-12-31
CLARKE QUAY,SINGAPORE RIVER,CR,CR_SINGAPORE RIVER,CR_SINGAPORE RIVER_CLARKE QUAY,0.5833333333333334,30,40,50,10,20536.0,2020-12-31
CLARKE QUAY,SINGAPORE RIVER,CR,CR_SINGAPORE RIVER,CR_SINGAPORE RIVER_CLARKE QUAY,0.5384615384615384,20,50,50,10,20536.0,2019-12-31
CLARKE QUAY,SINGAPORE RIVER,CR,CR_SINGAPORE RIVER,CR_SINGAPORE RIVER_CLARKE QUAY,0.5714285714285714,30,0,0,0,20536.0,2018-12-31
CLARKE QUAY,SINGAPORE RIVER,CR,CR_SINGAPORE RIVER,CR_SINGAPORE RIVER_CLARKE QUAY,0.5384615384615384,20,0,0,0,20536.0,2017-12-31
CLARKE QUAY,SINGAPORE RIVER,CR,CR_SINGAPORE RIVER,CR_SINGAPORE RIVER_CLARKE QUAY,0.5833333333333334,20,0,0,0,20536.0,2016-12-31
CLARKE QUAY,SINGAPORE RIVER,CR,CR_SINGAPORE RIVER,CR_SINGAPORE RIVER_CLARKE QUAY,0.6153846153846154,10,0,0,0,20536.0,2015-12-31
CLARKE QUAY,SINGAPORE RIVER,CR,CR_SINGAPORE RIVER,CR_SINGAPORE RIVER_CLARKE QUAY,0.5714285714285714,20,0,0,0,20536.0,2014-12-31
CLARKE QUAY,SINGAPORE RIVER,CR,CR_SINGAPORE RIVER,CR_SINGAPORE RIVER_CLARKE QUAY,0.5714285714285714,30,0,0,0,20536.0,2013-12-31
CLARKE QUAY,SINGAPORE RIVER,CR,CR_SINGAPORE RIVER,CR_SINGAPORE RIVER_CLARKE QUAY,0.6666666666666666,20,0,0,0,20536.0,2012-12-31
CLARKE QUAY,SINGAPORE RIVER,CR,CR_SINGAPORE RIVER,CR_SINGAPORE RIVER_CLARKE QUAY,0.6363636363636364,30,0,0,0,20536.0,2011-12-31
ROBERTSON QUAY,SINGAPORE RIVER,CR,CR_SINGAPORE RIVER,CR_SINGAPORE RIVER_ROBERTSON QUAY,0.4633333333333333,740,710,1180,390,20536.0,2020-12-31
ROBERTSON QUAY,SINGAPORE RIVER,CR,CR_SINGAPORE RIVER,CR_SINGAPORE RIVER_ROBERTSON QUAY,0.4680851063829787,690,680,1120,350,20536.0,2019-12-31
ROBERTSON QUAY,SINGAPORE RIVER,CR,CR_SINGAPORE RIVER,CR_SINGAPORE RIVER_ROBERTSON QUAY,0.4686346863468634,660,20,40,50,20536.0,2018-12-31
ROBERTSON QUAY,SINGAPORE RIVER,CR,CR_SINGAPORE RIVER,CR_SINGAPORE RIVER_ROBERTSON QUAY,0.4696969696969697,630,20,40,50,20536.0,2017-12-31
ROBERTSON QUAY,SINGAPORE RIVER,CR,CR_SINGAPORE RIVER,CR_SINGAPORE RIVER_ROBERTSON QUAY,0.4669260700389105,610,20,40,50,20536.0,2016-12-31
ROBERTSON QUAY,SINGAPORE RIVER,CR,CR_SINGAPORE RIVER,CR_SINGAPORE RIVER_ROBERTSON QUAY,0.4669421487603306,550,20,40,50,20536.0,2015-12-31
ROBERTSON QUAY,SINGAPORE RIVER,CR,CR_SINGAPORE RIVER,CR_SINGAPORE RIVER_ROBERTSON QUAY,0.4649122807017544,480,20,40,50,20536.0,2014-12-31
ROBERTSON QUAY,SINGAPORE RIVER,CR,CR_SINGAPORE RIVER,CR_SINGAPORE RIVER_ROBERTSON QUAY,0.4708520179372198,490,20,40,50,20536.0,2013-12-31
ROBERTSON QUAY,SINGAPORE RIVER,CR,CR_SINGAPORE RIVER,CR_SINGAPORE RIVER_ROBERTSON QUAY,0.473170731707317,440,20,40,50,20536.0,2012-12-31
ROBERTSON QUAY,SINGAPORE RIVER,CR,CR_SINGAPORE RIVER,CR_SINGAPORE RIVER_ROBERTSON QUAY,0.4759358288770054,380,20,40,50,20536.0,2011-12-31
SENTOSA,SOUTHERN ISLANDS,CR,CR_SOUTHERN ISLANDS,CR_SOUTHERN ISLANDS_SENTOSA,0.4742268041237113,460,420,800,250,22376.66666666667,2020-12-31
SENTOSA,SOUTHERN ISLANDS,CR,CR_SOUTHERN ISLANDS,CR_SOUTHERN ISLANDS_SENTOSA,0.4680851063829787,450,400,780,240,22436.04301075269,2019-12-31
SENTOSA,SOUTHERN ISLANDS,CR,CR_SOUTHERN ISLANDS,CR_SOUTHERN ISLANDS_SENTOSA,0.4666666666666667,430,40,50,10,22418.5,2018-12-31
SENTOSA,SOUTHERN ISLANDS,CR,CR_SOUTHERN ISLANDS,CR_SOUTHERN ISLANDS_SENTOSA,0.4761904761904762,400,40,50,10,22453.82035928144,2017-12-31
SENTOSA,SOUTHERN ISLANDS,CR,CR_SOUTHERN ISLANDS,CR_SOUTHERN ISLANDS_SENTOSA,0.4875,390,40,50,10,22528.113924050635,2016-12-31
SENTOSA,SOUTHERN ISLANDS,CR,CR_SOUTHERN ISLANDS,CR_SOUTHERN ISLANDS_SENTOSA,0.4864864864864865,350,40,50,10,22645.097222222223,2015-12-31
SENTOSA,SOUTHERN ISLANDS,CR,CR_SOUTHERN ISLANDS,CR_SOUTHERN ISLANDS_SENTOSA,0.4857142857142857,340,40,50,10,22606.75,2014-12-31
SENTOSA,SOUTHERN ISLANDS,CR,CR_SOUTHERN ISLANDS,CR_SOUTHERN ISLANDS_SENTOSA,0.4846153846153846,290,40,50,10,22623.055118110235,2013-12-31
SENTOSA,SOUTHERN ISLANDS,CR,CR_SOUTHERN ISLANDS,CR_SOUTHERN ISLANDS_SENTOSA,0.4814814814814815,240,40,50,10,22639.61904761905,2012-12-31
SENTOSA,SOUTHERN ISLANDS,CR,CR_SOUTHERN ISLANDS,CR_SOUTHERN ISLANDS_SENTOSA,0.4772727272727273,210,40,50,10,22783.325581395347,2011-12-31
SOUTHERN GROUP,SOUTHERN ISLANDS,CR,CR_SOUTHERN ISLANDS,CR_SOUTHERN ISLANDS_SOUTHERN GROUP,0.0,0,0,0,0,0.0,2020-12-31
SOUTHERN GROUP,SOUTHERN ISLANDS,CR,CR_SOUTHERN ISLANDS,CR_SOUTHERN ISLANDS_SOUTHERN GROUP,0.0,0,0,0,0,0.0,2019-12-31
SOUTHERN GROUP,SOUTHERN ISLANDS,CR,CR_SOUTHERN ISLANDS,CR_SOUTHERN ISLANDS_SOUTHERN GROUP,0.0,0,710,1180,390,0.0,2018-12-31
SOUTHERN GROUP,SOUTHERN ISLANDS,CR,CR_SOUTHERN ISLANDS,CR_SOUTHERN ISLANDS_SOUTHERN GROUP,0.0,0,710,1180,390,0.0,2017-12-31
SOUTHERN GROUP,SOUTHERN ISLANDS,CR,CR_SOUTHERN ISLANDS,CR_SOUTHERN ISLANDS_SOUTHERN GROUP,0.0,0,710,1180,390,0.0,2016-12-31
SOUTHERN GROUP,SOUTHERN ISLANDS,CR,CR_SOUTHERN ISLANDS,CR_SOUTHERN ISLANDS_SOUTHERN GROUP,0.0,0,710,1180,390,0.0,2015-12-31
SOUTHERN GROUP,SOUTHERN ISLANDS,CR,CR_SOUTHERN ISLANDS,CR_SOUTHERN ISLANDS_SOUTHERN GROUP,0.0,0,710,1180,390,0.0,2014-12-31
SOUTHERN GROUP,SOUTHERN ISLANDS,CR,CR_SOUTHERN ISLANDS,CR_SOUTHERN ISLANDS_SOUTHERN GROUP,0.0,0,710,1180,390,0.0,2013-12-31
SOUTHERN GROUP,SOUTHERN ISLANDS,CR,CR_SOUTHERN ISLANDS,CR_SOUTHERN ISLANDS_SOUTHERN GROUP,0.0,0,710,1180,390,0.0,2012-12-31
SOUTHERN GROUP,SOUTHERN ISLANDS,CR,CR_SOUTHERN ISLANDS,CR_SOUTHERN ISLANDS_SOUTHERN GROUP,0.0,0,710,1180,390,0.0,2011-12-31
STRAITS VIEW,STRAITS VIEW,CR,CR_STRAITS VIEW,CR_STRAITS VIEW_STRAITS VIEW,0.0,0,0,0,0,0.0,2020-12-31
STRAITS VIEW,STRAITS VIEW,CR,CR_STRAITS VIEW,CR_STRAITS VIEW_STRAITS VIEW,0.0,0,0,0,0,0.0,2019-12-31
STRAITS VIEW,STRAITS VIEW,CR,CR_STRAITS VIEW,CR_STRAITS VIEW_STRAITS VIEW,0.0,0,420,800,250,0.0,2018-12-31
STRAITS VIEW,STRAITS VIEW,CR,CR_STRAITS VIEW,CR_STRAITS VIEW_STRAITS VIEW,0.0,0,420,800,250,0.0,2017-12-31
STRAITS VIEW,STRAITS VIEW,CR,CR_STRAITS VIEW,CR_STRAITS VIEW_STRAITS VIEW,0.0,0,420,800,250,0.0,2016-12-31
STRAITS VIEW,STRAITS VIEW,CR,CR_STRAITS VIEW,CR_STRAITS VIEW_STRAITS VIEW,0.0,0,420,800,250,0.0,2015-12-31
STRAITS VIEW,STRAITS VIEW,CR,CR_STRAITS VIEW,CR_STRAITS VIEW_STRAITS VIEW,0.0,0,420,800,250,0.0,2014-12-31
STRAITS VIEW,STRAITS VIEW,CR,CR_STRAITS VIEW,CR_STRAITS VIEW_STRAITS VIEW,0.0,0,420,800,250,0.0,2013-12-31
STRAITS VIEW,STRAITS VIEW,CR,CR_STRAITS VIEW,CR_STRAITS VIEW_STRAITS VIEW,0.0,0,420,800,250,0.0,2012-12-31
STRAITS VIEW,STRAITS VIEW,CR,CR_STRAITS VIEW,CR_STRAITS VIEW_STRAITS VIEW,0.0,0,420,800,250,0.0,2011-12-31
GALI BATU,SUNGEI KADUT,NR,NR_SUNGEI KADUT,NR_SUNGEI KADUT_GALI BATU,0.0,0,0,0,0,0.0,2020-12-31
GALI BATU,SUNGEI KADUT,NR,NR_SUNGEI KADUT,NR_SUNGEI KADUT_GALI BATU,0.0,0,0,0,0,0.0,2019-12-31
GALI BATU,SUNGEI KADUT,NR,NR_SUNGEI KADUT,NR_SUNGEI KADUT_GALI BATU,0.0,0,0,0,0,0.0,2018-12-31
GALI BATU,SUNGEI KADUT,NR,NR_SUNGEI KADUT,NR_SUNGEI KADUT_GALI BATU,0.0,0,0,0,0,0.0,2017-12-31
GALI BATU,SUNGEI KADUT,NR,NR_SUNGEI KADUT,NR_SUNGEI KADUT_GALI BATU,0.38461538461538464,0,0,0,0,0.0,2016-12-31
GALI BATU,SUNGEI KADUT,NR,NR_SUNGEI KADUT,NR_SUNGEI KADUT_GALI BATU,0.38461538461538464,0,0,0,0,0.0,2015-12-31
GALI BATU,SUNGEI KADUT,NR,NR_SUNGEI KADUT,NR_SUNGEI KADUT_GALI BATU,0.0,0,0,0,0,0.0,2014-12-31
GALI BATU,SUNGEI KADUT,NR,NR_SUNGEI KADUT,NR_SUNGEI KADUT_GALI BATU,0.4,10,0,0,0,0.0,2013-12-31
GALI BATU,SUNGEI KADUT,NR,NR_SUNGEI KADUT,NR_SUNGEI KADUT_GALI BATU,0.3333333333333333,0,0,0,0,0.0,2012-12-31
GALI BATU,SUNGEI KADUT,NR,NR_SUNGEI KADUT,NR_SUNGEI KADUT_GALI BATU,0.3333333333333333,0,0,0,0,0.0,2011-12-31
KRANJI,SUNGEI KADUT,NR,NR_SUNGEI KADUT,NR_SUNGEI KADUT_KRANJI,0.0,0,0,0,0,0.0,2020-12-31
KRANJI,SUNGEI KADUT,NR,NR_SUNGEI KADUT,NR_SUNGEI KADUT_KRANJI,0.0,0,0,0,0,0.0,2019-12-31
KRANJI,SUNGEI KADUT,NR,NR_SUNGEI KADUT,NR_SUNGEI KADUT_KRANJI,0.0,0,0,0,0,0.0,2018-12-31
KRANJI,SUNGEI KADUT,NR,NR_SUNGEI KADUT,NR_SUNGEI KADUT_KRANJI,0.0,0,0,0,0,0.0,2017-12-31
KRANJI,SUNGEI KADUT,NR,NR_SUNGEI KADUT,NR_SUNGEI KADUT_KRANJI,0.0,0,0,0,0,0.0,2016-12-31
KRANJI,SUNGEI KADUT,NR,NR_SUNGEI KADUT,NR_SUNGEI KADUT_KRANJI,0.0,0,0,0,0,0.0,2015-12-31
KRANJI,SUNGEI KADUT,NR,NR_SUNGEI KADUT,NR_SUNGEI KADUT_KRANJI,0.0,0,0,0,0,0.0,2014-12-31
KRANJI,SUNGEI KADUT,NR,NR_SUNGEI KADUT,NR_SUNGEI KADUT_KRANJI,0.0,0,0,0,0,0.0,2013-12-31
KRANJI,SUNGEI KADUT,NR,NR_SUNGEI KADUT,NR_SUNGEI KADUT_KRANJI,0.0,0,0,0,0,0.0,2012-12-31
KRANJI,SUNGEI KADUT,NR,NR_SUNGEI KADUT,NR_SUNGEI KADUT_KRANJI,0.0,0,0,0,0,0.0,2011-12-31
PANG SUA,SUNGEI KADUT,NR,NR_SUNGEI KADUT,NR_SUNGEI KADUT_PANG SUA,0.0,0,0,0,0,0.0,2020-12-31
PANG SUA,SUNGEI KADUT,NR,NR_SUNGEI KADUT,NR_SUNGEI KADUT_PANG SUA,0.0,0,0,0,0,0.0,2019-12-31
PANG SUA,SUNGEI KADUT,NR,NR_SUNGEI KADUT,NR_SUNGEI KADUT_PANG SUA,0.0,0,0,0,0,0.0,2018-12-31
PANG SUA,SUNGEI KADUT,NR,NR_SUNGEI KADUT,NR_SUNGEI KADUT_PANG SUA,0.0,0,0,0,0,0.0,2017-12-31
PANG SUA,SUNGEI KADUT,NR,NR_SUNGEI KADUT,NR_SUNGEI KADUT_PANG SUA,0.0,0,0,0,0,0.0,2016-12-31
PANG SUA,SUNGEI KADUT,NR,NR_SUNGEI KADUT,NR_SUNGEI KADUT_PANG SUA,0.0,0,0,0,0,0.0,2015-12-31
PANG SUA,SUNGEI KADUT,NR,NR_SUNGEI KADUT,NR_SUNGEI KADUT_PANG SUA,0.0,0,0,0,0,0.0,2014-12-31
PANG SUA,SUNGEI KADUT,NR,NR_SUNGEI KADUT,NR_SUNGEI KADUT_PANG SUA,0.0,0,0,0,0,0.0,2013-12-31
PANG SUA,SUNGEI KADUT,NR,NR_SUNGEI KADUT,NR_SUNGEI KADUT_PANG SUA,0.0,0,0,0,0,0.0,2012-12-31
PANG SUA,SUNGEI KADUT,NR,NR_SUNGEI KADUT,NR_SUNGEI KADUT_PANG SUA,0.0,0,0,0,0,0.0,2011-12-31
RESERVOIR VIEW,SUNGEI KADUT,NR,NR_SUNGEI KADUT,NR_SUNGEI KADUT_RESERVOIR VIEW,0.0,0,0,0,0,0.0,2020-12-31
RESERVOIR VIEW,SUNGEI KADUT,NR,NR_SUNGEI KADUT,NR_SUNGEI KADUT_RESERVOIR VIEW,0.0,0,0,0,0,0.0,2019-12-31
RESERVOIR VIEW,SUNGEI KADUT,NR,NR_SUNGEI KADUT,NR_SUNGEI KADUT_RESERVOIR VIEW,0.0,0,0,0,0,0.0,2018-12-31
RESERVOIR VIEW,SUNGEI KADUT,NR,NR_SUNGEI KADUT,NR_SUNGEI KADUT_RESERVOIR VIEW,0.0,0,0,0,0,0.0,2017-12-31
RESERVOIR VIEW,SUNGEI KADUT,NR,NR_SUNGEI KADUT,NR_SUNGEI KADUT_RESERVOIR VIEW,0.0,0,0,0,0,0.0,2016-12-31
RESERVOIR VIEW,SUNGEI KADUT,NR,NR_SUNGEI KADUT,NR_SUNGEI KADUT_RESERVOIR VIEW,0.0,0,0,0,0,0.0,2015-12-31
RESERVOIR VIEW,SUNGEI KADUT,NR,NR_SUNGEI KADUT,NR_SUNGEI KADUT_RESERVOIR VIEW,0.0,0,0,0,0,0.0,2014-12-31
RESERVOIR VIEW,SUNGEI KADUT,NR,NR_SUNGEI KADUT,NR_SUNGEI KADUT_RESERVOIR VIEW,0.0,0,0,0,0,0.0,2013-12-31
RESERVOIR VIEW,SUNGEI KADUT,NR,NR_SUNGEI KADUT,NR_SUNGEI KADUT_RESERVOIR VIEW,0.0,0,0,0,0,0.0,2012-12-31
RESERVOIR VIEW,SUNGEI KADUT,NR,NR_SUNGEI KADUT,NR_SUNGEI KADUT_RESERVOIR VIEW,0.0,0,0,0,0,0.0,2011-12-31
TURF CLUB,SUNGEI KADUT,NR,NR_SUNGEI KADUT,NR_SUNGEI KADUT_TURF CLUB,0.4925373134328358,110,180,190,200,26058.0,2020-12-31
